id,name,variant,price,brand
N1243A0ZK-G11,fussballschuh multinocken,laser crimsonblack,39.99,nike performance
NI122S0FX-A11,sweatjacke,whitephoton dustblack,76.95,nike sportswear
NS412O035-O11,skateschuh,club goldmidnight navyfossilwhitelight brown,48.95,nike sb
N1242D2UR-J11,funktionsshirt,pink,50.0,nike performance
N1241A0XS-Q12,laufschuh neutral,black,103.95,nike performance
N1241A0Y4-Q11,laufschuh neutral,blackmetallic dark greyplum dustroyal pulseghost greenplatinum violet,58.45,nike performance
N1241E102-Q11,tights,blackwhite,38.15,nike performance
NI126K01I-Q11,kapuzenpullover,blackwhite,44.95,nike sportswear
NI126K01I-Q12,kapuzenpullover,blackuniversity redwhite,27.65,nike sportswear
N1242A1WY-K11,multicourt tennisschuh,royal pulseobsidianwhiteindigo storm,89.95,nike performance
NS422T009-C12,windbreaker,vast greyblack,55.87,nike sb
N1242A1WY-K13,multicourt tennisschuh,deep royal blue,149.99,nike performance
NS422T009-C11,windbreaker,greydark greenorange,55.87,nike sb
N1241E12R-J11,kurze sporthose,hyper pinklucky green,25.55,nike performance
N1241L01G-I11,sportkleid,purplewhite,53.95,nike performance
N1242D2K7-A11,tshirt basic,whiteblack,20.0,nike performance
NI122F05S-Q11,shorts,black,59.95,nike sportswear
N1241D1D3-J12,fleecepullover,siren redgreen strike,39.95,nike performance
N1242D1TQ-G12,funktionsshirt,gym redwhite,32.09,nike performance
NI114D0CK-C12,sneaker low,wolf greywhite,44.95,nike sportswear
NI114D0CK-C11,sneaker low,smoke greypurplewatermelonwhite,44.95,nike sportswear
NI122S0AS-K14,kapuzenpullover,bleached aquawhite,24.95,nike sportswear
NI122S0AS-K15,kapuzenpullover,psychic bluewhite,54.95,nike sportswear
NI114D0CK-C13,sneaker low,grey foggame royaliron greyvolt,44.95,nike sportswear
N1241D16L-G11,nationalmannschaft,light crimson,22.45,nike performance
NS4210009-G11,kapuzenpullover,dark beetrootmystic dateswhite,38.45,nike sb
NS412O01W-T11,sneaker low,lucid greenwhiteobsidianuniversity golduniversity redlight brown,76.45,nike sb
N1243D193-K14,tshirt print,obsidianobsidianwhitewhite,29.99,nike performance
NI121J0B3-C11,sweatshirt,birch heather,49.9,nike sportswear
N1243D0X3-K12,tshirt print,dark blue,13.95,nike performance
N1243D193-K12,tshirt print,obsidianghost green,16.55,nike performance
N1243D0X3-K11,tshirt print,blue,13.95,nike performance
NI114F002-Q11,sneaker low,blackwhite,24.95,nike sportswear
NI121A0GI-Q11,jogginghose,blackwhite,69.95,nike sportswear
N1241L027-Q11,sportkleid,blackwhite,69.95,nike performance
NI121D0H7-Q11,tshirt print,black,21.13,nike sportswear
NI122E0AG-C11,jogginghose,grey fogblackwhite,62.95,nike sportswear
N1242D431-K11,vereinsmannschaften,blue,59.96,nike performance
NI111A08K-J11,sneaker low,rust pinkwhite,49.95,nike sportswear
N1241N06Y-Q11,cap,black,19.95,nike performance
N1242E1EI-K11,kurze sporthose,mystic navyblack,30.15,nike performance
NI154Q02I-C11,cap,smoke grey,24.95,nike sportswear
NS454Q00Z-K11,cap,midnight navyuniversity red,27.95,nike sb
NI114D0DP-Q15,sneaker low,blackradiant redwhitewolf grey,79.99,nike sportswear
N1241F06R-C11,laufjacke,grey fogblack,59.45,nike performance
N1241D137-C11,funktionsshirt,iron greyreflective silver,30.94,nike performance
NI122O0O0-M11,tshirt print,tropical twist,29.95,nike sportswear
NI154H033-J11,shopping bag,light orewood brownlight orewood brownolive grey,54.99,nike sportswear
N1241A0WS-F11,laufschuh neutral,ember glowfire pinkhydrogen blue,65.0,nike performance
N1244E0RG-Q12,schlauchschal,anthraciteblackreflective black,17.95,nike performance
N1244E0RG-Q13,schlauchschal,blackblackvolt,16.95,nike performance
N1241E10E-A11,tights,summit white,45.45,nike performance
N1241I03R-Q11,sportbh mittlerer stuetzkraft,blackwhite,29.95,nike performance
N1242D45E-K12,tshirt print,blauweiss,24.71,nike performance
NI121J0B8-F11,sweatjacke,topaz goldwhite,55.0,nike sportswear
NI122E05H-B11,jogginghose,light bonewhite,19.95,nike sportswear
NI111S09E-A17,sneaker low,whitedark stucco,89.95,nike sportswear
N1242A1GH-K11,tennisschuh fuer sandplaetze,deep royal bluecoastwhite,69.9,nike performance
N1243D0XZ-G11,vereinsmannschaften,red,52.45,nike performance
NI111S09E-A15,sneaker low,whiteparticle rose,76.9,nike sportswear
N1243A0YU-A12,fussballschuh nocken,whiteblacklaser crimson,70.0,nike performance
N1243A0XM-G11,basketballschuh,university redblackwhite,31.49,nike performance
NI122O0I2-C11,tshirt print,smoke greyblackwhite,25.19,nike sportswear
NI126G00E-C11,tshirt print,dark grey heather,10.85,nike sportswear
N1242A1RL-C11,fussballschuh nocken,metallic bomber greyblackparticle grey,34.95,nike performance
NI154H03S-N11,guerteltasche,medium olivecargo khakiwhite,34.95,nike sportswear
NS412O020-A14,sneaker low,whiteoffwhite,64.95,nike sb
NS412O020-A11,sneaker low,whitelight brownblackphoto bluehyper pink,64.95,nike sb
N1243A14S-Q11,fussballschuh multinocken,blackcyber,40.45,nike performance
N1241E12X-G11,tights,night maroonteam red,70.0,nike performance
N1242D3UW-K11,vereinsmannschaften,blau,89.9,nike performance
NI154Q005-C12,cap,iron grey,14.45,nike sportswear
N1242A1RQ-G12,fussballschuh halle,cardinal redblackcrimson tintwhite,39.95,nike performance
N1242A1RQ-G11,fussballschuh halle,laser crimsonblackwhite,24.95,nike performance
N1242G0H4-C11,sweatjacke,iron greyhtrblack,79.99,nike performance
NI112O04C-H11,sneaker low,campfire orange,65.42,nike sportswear
N1241G07Z-N11,sweatshirt,olive flakolive flak,42.38,nike performance
N1241E0XZ-C11,tights,iron grey,42.65,nike performance
NI121J0G1-B11,sweatshirt,orewoodoatmealmetallic gold,38.95,nike sportswear
NI122E07U-K13,jogginghose,stone blueblack,89.95,nike sportswear
NI122E07U-K11,jogginghose,midnight navyblack,89.95,nike sportswear
NI123F00Y-C11,freizeitkleid,carbon heather,38.35,nike sportswear
N1242G0JB-G11,langarmshirt,university red anthracite white,33.71,nike performance
N1242D2YY-K11,funktionsshirt,pacific bluelemon,23.95,nike performance
NI126K01Q-A11,trainingsjacke,whiteblackvolt,44.95,nike sportswear
NI142G009-E11,sweatjacke,limelightlimelight,65.0,nike sportswear
N1242D3IS-G11,vereinsmannschaften,gym red,52.45,nike performance
N1242D3J4-G11,vereinsmannschaften,university red,24.55,nike performance
N1243K08X-Q11,trainingsanzug,black,44.95,nike sportswear
NI442A030-J11,golfschuh,alabasterwhite,80.0,nike golf
NI126C00T-Q11,jogginghose,black,19.95,nike sportswear
N1243D169-I11,funktionsshirt,lila,16.21,nike performance
NI122O0C8-C12,tshirt print,pure platinumwhite,14.95,nike sportswear
NI122O0C8-C13,tshirt print,ceruleanwhite,24.99,nike sportswear
NI121D0H4-A11,tshirt print,white,19.88,nike sportswear
N1241D12I-Q11,funktionsshirt,blackdark smoke grey,14.95,nike performance
NS412N008-Q11,sneaker high,blackphoto bluehyper pink,44.95,nike sb
N1243M00E-K11,sportrock,game royalwhite,24.55,nike performance
N1243M00E-K12,sportrock,obsidianwhite,22.85,nike performance
N1243M00E-K13,sportrock,royal pulsewhite,31.45,nike performance
N1241D1A8-N11,funktionsshirt,cargo khaki,26.13,nike performance
N1244D04W-Q11,sportsocken,blackanthracitewhite,9.95,nike performance
NI126L012-G11,uebergangsjacke,university redblack,69.95,nike sportswear
N1242D3V7-Q11,tshirt print,blackwhite,44.99,nike performance
NI141G00M-F11,sweatshirt,topaz gold,44.96,nike sportswear
NI151B005-J11,cap,pink foamwhite,22.95,nike sportswear
N1242E1KM-Q11,tights,schwarz,44.65,nike performance
N1242D380-E11,tshirt print,sundial white,64.99,nike performance
N1242E199-M11,kurze sporthose,pine greenwhite,16.95,nike performance
N1242A1VC-A11,fussballschuh halle,whiteblack,107.2,nike performance
NI153M00S-Q11,fingerhandschuh,black,14.95,nike sportswear
N1243A11Z-I11,laufschuh neutral,iced lilacwhitesmoke greylight smoke greysoar,55.95,nike performance
NI112O0BL-C11,sneaker low,wolf greygreen sparkwhiteblack,59.46,nike sportswear
N1242D2Z9-Q11,tshirt print,black,19.55,nike performance
N1242D32G-A11,funktionsshirt,whiteobsidian,39.9,nike performance
N1241A0UU-G11,laufschuh neutral,magic emberfire pinkteam orange,69.95,nike performance
N1242L06X-A11,torwarthandschuh,weissschwarz,81.23,nike performance
NI121D0J5-Q11,tshirt print,black,18.75,nike sportswear
NI154H03X-Q11,sporttasche,black,18.75,nike sportswear
NS412B01S-K11,skateschuh,midnight navyblackwhite,62.95,nike sb
N1241A0RP-D11,tennisschuh fuer sandplaetze,pure platinumracer bluemetallic platinumpink blastphantom,80.0,nike performance
N1242A1XD-Q12,laufschuh neutral,blackwhitedark smoke grey,59.45,nike performance
N1242A1XD-Q11,laufschuh neutral,blackdark smoke grey,65.0,nike performance
N1243A16C-A11,basketballschuh,whitemetallic silvervoltphoton dust,49.95,nike performance
N1242A1XD-Q14,laufschuh neutral,blackwhiteredanthracite,34.95,nike performance
N1242A1XD-Q13,laufschuh neutral,blackwhiteghost greenlight smoke greydark smoke greysapphire,59.45,nike performance
NI124G019-A11,tshirt print,white,10.85,nike sportswear
N1241E0PO-Q11,jogginghose,blackwhite,54.99,nike performance
N1241E120-Q11,kurze sporthose,black,24.95,nike performance
NI122T05F-K11,winterjacke,obsidianorewoodchile red,110.95,nike sportswear
N1242A1XL-A11,fussballschuh nocken,whiteblacklaser crimson,89.95,nike performance
NI111A0JU-I11,sneaker low,vivid purplevalerian bluebarely rosewhite,98.95,nike sportswear
N1242E1MM-E13,kurze sporthose,university gold white,16.95,nike performance
N1242E1MM-E12,kurze sporthose,tour yellow black,16.95,nike performance
N1242E1MM-E11,kurze sporthose,volt black,16.95,nike performance
NI121D0GL-K11,tshirt basic,game royalcosmic fuchsiafossil,19.95,nike sportswear
N1242A1W4-C11,fussballschuh halle,metallic bomber greyblackparticle grey,44.95,nike performance
N1243G01D-C11,sweatjacke,dark grey heatherwhite,39.95,nike performance
N1241D1IF-M11,top,dark teal greenlime glow,39.95,nike performance
NI121D0GL-K12,tshirt basic,astronomy bluewhite,14.95,nike sportswear
N1242A24C-C12,laufschuh neutral,particle greyvoltiron greywild berryphoton dustblack,159.95,nike performance
N1241E10O-G11,kurze sporthose,sunblushwhite,46.95,nike performance
N1241E19Y-I11,kurze sporthose,purple dustwhite,44.95,nike performance
N1241I086-I11,sportbh leichter stuetzkraft,plum chalkbarely rose,25.55,nike performance
N1241D15Y-Q11,top,blackwhite,30.0,nike performance
NI111A0W1-A12,sneaker low,whiteplatinum tintbright mangohyper pinkgrey fog,169.99,nike sportswear
N1241I086-G11,sportbh leichter stuetzkraft,coral,25.55,nike performance
NI442E01G-K11,kurze sporthose,lapis,64.99,nike golf
N1242A1DO-A23,multicourt tennisschuh,whiteclovergorge green,139.99,nike performance
NI121A0CO-C11,jogginghose,dark grey heathermatte silverwhite,85.0,nike sportswear
N1242A1DO-A22,multicourt tennisschuh,whiteuniversity redblack,76.95,nike performance
NI122O0NQ-B11,tshirt basic,coconut milk,34.95,nike sportswear
N1242A1DO-A19,multicourt tennisschuh,whiteblackvolt,41.96,nike performance
N1242E1HM-T11,jogginghose,greyred,28.1,nike performance
N1244E03J-A13,schweissband,whiteuniversity blueuniversity red,13.95,nike performance
N1244E03J-A11,schweissband,whiteblackperfect pink,17.95,nike performance
N1242D2YZ-C11,funktionsshirt,dark smoke greyreflective silver,17.95,nike performance
N1242A1DO-A11,multicourt tennisschuh,whiteblack vastgrey summit white,76.95,nike performance
N1242A1W7-T11,basketballschuh,multicolor,77.95,nike performance
N1241E0ZW-J11,tights,fire pinksapphire,59.45,nike performance
NS422S01G-N12,kapuzenpullover,olive aura,38.95,nike sb
NI121A0DF-B11,jogginghose,oatmealblack,69.9,nike sportswear
N1241D0V7-N11,funktionsshirt,olive flak,34.99,nike performance
N1241I09L-Q11,sport bh,blackwhite,40.0,nike performance
NI113D0A6-A12,sneaker low,whiteparticle greylight smoke greyhyper turquoiseblack,51.95,nike sportswear
NI153M00T-K11,muetze,midnight navy,10.95,nike sportswear
N1241A0XP-A13,trainingsfitnessschuh,whitebaltic bluepink blastblack,95.95,nike performance
N1242E13U-K11,jogginghose,valerian bluereflective silver,50.95,nike performance
N1242E146-K11,kurze sporthose,deep royal blue,44.9,nike performance
NI154H026-M11,umhaengetasche,pistachio frostseaweed,11.75,nike sportswear
N1242D1YZ-G12,tshirt print,laser crimsonreflective silver,17.95,nike performance
N1241A0XP-A11,trainingsfitnessschuh,pale ivoryteam orangevast greypsychic bluesail,59.95,nike performance
N1242D1YZ-G13,tshirt print,villain redsilver,25.55,nike performance
N1242A1XQ-C11,trainingsfitnessschuh,grey fogblacksmoke greywhite,76.45,nike performance
N1241E0XR-Q11,tights,blackwhite,35.95,nike performance
NI154O01K-O11,tagesrucksack,earthpale ivory,19.95,nike sportswear
NI126K02R-G11,kapuzenpullover,university redblackwhite,27.65,nike sportswear
N1241E127-G11,jogginghose,dark beetroot,99.99,nike performance
N1242E1FZ-Q11,vereinsmannschaften,blackbordeauxmetallic goldwhite,49.9,nike performance
NI121J0F9-H11,kapuzenpullover,mantra orangewhite,30.45,nike sportswear
NI111A0GE-F11,sneaker low,light bonesummit whitemetallic golduniversity redblack,86.0,nike sportswear
N1241E0QQ-Q12,tights,blackactive fuchsiawhite,35.95,nike performance
NI121A0DK-E11,jogginghose,voltblack,46.65,nike sportswear
N1241E12Q-Q11,tights,black,39.9,nike performance
N1241E132-Q11,jogginghose,black,59.95,nike performance
NI113F00N-A11,lauflernschuh,whiteparticle greylight smoke greyhyper pinkblack,34.9,nike sportswear
NI111A0Q4-Q11,sneaker low,blackphoton dustdark smoke grey,93.95,nike sportswear
N1241D19K-K11,vereinsmannschaften,dark obsidian,13.75,nike performance
NI111A0P4-F12,sneaker low,rose goldmetallic red bronzewhiterose gold,160.0,nike sportswear
N1241D124-J11,tshirt print,magic flamingo,17.55,nike performance
NI116D07J-A11,sneaker high,whiteblackvapor greensmoke grey,69.95,nike sportswear
NI126D020-G11,trainingsanzug,university redblack,69.95,nike sportswear
N1241A0UN-Q13,laufschuh neutral,blackpistachio frosticed lilaclight violetnoble red,44.95,nike performance
N1241A0UN-Q12,laufschuh neutral,blackwhitecool greymetalliccool grey,99.99,nike performance
NI116D06W-I11,sneaker low,light violetcrimson blisswhitechampagne,84.99,nike sportswear
N1241A0UN-Q15,laufschuh neutral,blackplatinum tinthyper turquoise,84.95,nike performance
N1242D2U1-K11,tshirt print,laser bluelaser bluelaser crimson,22.95,nike performance
N1243D17U-Q11,tshirt print,blackwhite,16.61,nike performance
N1242E0ZH-K16,kurze sporthose,obsidiansoarlaser crimson,13.95,nike performance
N1242E0ZH-K17,kurze sporthose,deep royal bluearmory bluewhite,10.0,nike performance
N1242E0ZH-K14,kurze sporthose,obsidianwhite,16.95,nike performance
N1242E0ZH-K12,kurze sporthose,obsidianobsidianwhite,14.95,nike performance
N1244E16X-K11,schienbeinschoner,photo blue rage green silver,19.95,nike performance
N1241A0WX-J11,laufschuh neutral,beyond pinkblackflash crimson,55.45,nike performance
NI123F00I-A11,sportkleid,whitetrack redblack,17.45,nike sportswear
NI122O0OG-G11,tshirt print,fusion redorange pearl,39.95,nike sportswear
N1242D2YJ-A11,funktionsshirt,whiteblack,39.9,nike performance
N1243D169-H11,funktionsshirt,orange,16.21,nike performance
NI121A0DI-Q12,jogginghose,blackwhite,38.95,nike sportswear
NI126K01P-I11,kapuzenpullover,obsidian mistfootball greytrack red,42.65,nike sportswear
NI121D0LT-Q11,tshirt print,obsidian,29.99,nike sportswear
N1242D2YY-I11,funktionsshirt,plum dustplum chalk,30.0,nike performance
N1243D1IC-Q11,poloshirt,anthracitephoto bluewhite,21.6,nike performance
NI122O0MG-Q11,tshirt basic,black,29.95,nike sportswear
N1241G06M-Q11,sweatshirt,blackcarbon heatherwhite,59.95,nike performance
N1243E0RS-A11,kurze sporthose,weiss,9.98,nike performance
N1241E0PE-K15,tights,world indigowhite,27.95,nike performance
N1241E0PE-K14,tights,sapphirewhite,27.95,nike performance
N1241D1AC-N11,tshirt basic,mystic stone,38.35,nike performance
N1241E0PE-K13,tights,valerian bluewhite,29.95,nike performance
NS422O02J-I12,tshirt print,court purple,26.95,nike sb
N1241D1AS-Q11,funktionsshirt,blackvolt,24.45,nike performance
N1241D1B4-Q11,tshirt print,blackvolt,27.95,nike performance
N1241E10Y-K11,tights,light thistleblack,37.45,nike performance
NI121G04N-J11,leichte jacke,cosmic fuchsiamagic flamingocosmic fuchsiablack,80.0,nike sportswear
N1242D3HV-K11,tshirt basic,pacific blue reflective silver,15.96,nike performance
N1242D2DU-K11,tshirt print,game royalhabanero red,29.95,nike performance
N1241A0YL-C11,laufschuh trail,seaweedbeyond pinkspiral sagedark atomic tealaurora greenlight silver,129.99,nike performance
N1241I087-A12,sportbh mittlerer stuetzkraft,magic flamingopurewhite,24.9,nike performance
N1241I087-A11,sportbh mittlerer stuetzkraft,white,29.85,nike performance
NI126G02Y-A11,langarmshirt,summit white,14.95,nike sportswear
N1244E0IM-P11,basketball,light dewteam orangesail,19.95,nike performance
NI126C012-B11,shorts,pale ivory,29.95,nike sportswear
N1244A0E9-C11,fussballschuh nocken,dark greyopti yellowblack,123.73,nike performance
N1244E0JE-K12,sporttasche,thunderstormdark smoke greyghost green,28.68,nike performance
N1241L01G-J12,sportkleid,vivid pinkwhite,41.95,nike performance
N1242E13T-Q11,jogginghose,blacksequoiahabanero redelectric green,59.95,nike performance
N1242A1WY-J11,multicourt tennisschuh,digital pinkgridironwhite,63.31,nike performance
NI111A0YJ-A11,sneaker low,whitepink glaze,54.95,nike sportswear
NI116D0BB-A11,sneaker low,whiteuniveristy redobsidian,49.95,nike sportswear
NS451H004-J11,guerteltasche,echo pink,17.95,nike sportswear
N1241E0Y4-K11,tights,valerian blue,24.85,nike performance
NI122S0AT-F11,sweatshirt,university goldwhite,40.0,nike sportswear
NI126C00E-I11,shorts,football grey,23.75,nike sportswear
N1241D13G-G12,tshirt print,dark beetrootwhite,21.25,nike performance
N1241D13G-G11,tshirt print,track redwashed coral,19.95,nike performance
N1241G086-J12,funktionsshirt,pink glowheather,39.99,nike performance
NI121J0DK-J11,sweatshirt,cosmic fuchsia,47.38,nike sportswear
N1241D0RG-G14,funktionsshirt,washed coral,18.75,nike performance
N1241D0RG-G13,funktionsshirt,track redwhite,21.25,nike performance
N1241E18W-K11,tights,hastadark teal green,59.95,nike performance
NI111A0RI-A12,sneaker low,summit white,139.99,nike sportswear
N1242D2IG-Q11,funktionsshirt,black,36.0,nike performance
NI122E08P-Q11,jogginghose,blackgold foil,29.95,nike sportswear
NI122E05H-C13,jogginghose,grey heather,19.95,nike sportswear
N1241D160-J11,tshirt print,fire pinkwashed coral,22.85,nike performance
NI153I00J-K11,sporttasche,thunderstormceruleanwhite,29.85,nike sportswear
NI126G02Q-Q11,langarmshirt,black,19.95,nike sportswear
